tienda_id,empleados,publicidad,ubicacion,ventas
27,1.0,5073.0,suburbana,9581.0
26,26.0,3273.0,urbana,68499.0
33,3.0,,rural,11338.0
15,21.0,3107.0,urbana,43430.0
36,23.0,4655.0,rural,39838.0
45,9.0,5061.0,urbana,41578.0
27,22.0,6211.0,suburbana,63301.0
5,19.0,2186.0,urbana,34500.0
2,13.0,7005.0,,32715.0
33,23.0,7068.0,rural,40888.0
16,14.0,4622.0,urbana,35337.0
23,20.0,5258.0,suburbana,44231.0
38,19.0,5613.0,rural,33072.0
16,23.0,5166.0,rural,44879.0
14,27.0,6206.0,urbana,67139.0
29,27.0,4225.0,rural,35341.0
26,7.0,3479.0,suburbana,21195.0
35,4.0,5856.0,urbana,22697.0
15,12.0,,suburbana,40940.0
3,23.0,6238.0,,52693.0
23,27.0,6445.0,urbana,60705.0
29,14.0,3435.0,rural,19670.0
34,2.0,7844.0,rural,13976.0
33,1.0,4297.0,rural,8416.0
41,28.0,4125.0,urbana,80118.0
41,18.0,3692.0,rural,34650.0
23,20.0,5896.0,suburbana,58170.0
7,8.0,4217.0,rural,35756.0
3,3.0,2125.0,suburbana,12662.0
32,,5683.0,rural,46796.0
31,6.0,4417.0,urbana,26795.0
18,22.0,7171.0,rural,31459.0
43,13.0,,suburbana,57578.0
7,9.0,,suburbana,22240.0
41,9.0,7029.0,rural,15106.0
1,20.0,5320.0,suburbana,
14,9.0,6564.0,urbana,32497.0
32,15.0,3700.0,rural,27423.0
6,13.0,8292.0,suburbana,48560.0
39,22.0,5550.0,rural,60567.0
10,16.0,2596.0,rural,10262.0
7,2.0,5275.0,rural,28096.0
26,26.0,5373.0,rural,65074.0
34,14.0,5249.0,rural,24000.0
30,27.0,400.0,urbana,
36,6.0,3903.0,rural,22341.0
21,2.0,2234.0,urbana,18405.0
17,8.0,2263.0,rural,33789.0
33,4.0,5332.0,suburbana,25174.0
10,21.0,,rural,32058.0
47,24.0,4272.0,rural,47341.0
42,14.0,3210.0,suburbana,34270.0
12,11.0,7758.0,urbana,23503.0
16,24.0,5079.0,urbana,50192.0
41,28.0,1953.0,urbana,56984.0
32,14.0,6288.0,urbana,49825.0
15,12.0,4314.0,suburbana,37114.0
27,16.0,7387.0,urbana,61975.0
28,6.0,4983.0,urbana,25939.0
17,20.0,3608.0,urbana,38065.0
46,1.0,3915.0,urbana,
50,12.0,4195.0,urbana,34295.0
2,7.0,5979.0,rural,12265.0
36,8.0,3429.0,rural,19527.0
50,9.0,7487.0,urbana,46471.0
7,,,suburbana,13471.0
13,17.0,5448.0,suburbana,44869.0
15,20.0,5146.0,rural,48817.0
25,13.0,4959.0,suburbana,33361.0
23,5.0,2460.0,rural,
22,10.0,5585.0,urbana,36677.0
26,12.0,8851.0,urbana,55284.0
33,17.0,6383.0,suburbana,46909.0
11,21.0,5876.0,suburbana,35527.0
10,6.0,1930.0,suburbana,32318.0
25,3.0,,urbana,26931.0
37,28.0,6605.0,,56556.0
48,15.0,7334.0,suburbana,38048.0
43,7.0,3192.0,suburbana,7804.0
38,6.0,4200.0,suburbana,28862.0
41,4.0,2028.0,suburbana,29068.0
45,19.0,1859.0,rural,24974.0
24,5.0,3846.0,suburbana,18893.0
40,3.0,5935.0,suburbana,27964.0
46,26.0,4167.0,rural,
33,25.0,3661.0,rural,33214.0
17,9.0,5678.0,rural,20672.0
24,6.0,,rural,10023.0
37,13.0,3915.0,suburbana,33120.0
2,27.0,5676.0,urbana,63990.0
32,22.0,4193.0,urbana,43056.0
24,28.0,7598.0,urbana,51928.0
9,20.0,3677.0,urbana,39760.0
4,4.0,3815.0,,34080.0
17,2.0,,urbana,
17,26.0,,rural,45897.0
50,,5554.0,rural,22548.0
48,8.0,6616.0,urbana,31211.0
30,13.0,9309.0,suburbana,33275.0
40,10.0,,suburbana,39164.0
11,18.0,2644.0,urbana,
21,9.0,7483.0,suburbana,31251.0
21,,5974.0,rural,9805.0
18,13.0,5057.0,rural,16963.0
29,18.0,7134.0,suburbana,43562.0
24,15.0,9735.0,,53387.0
10,2.0,4622.0,rural,33778.0
45,11.0,3334.0,suburbana,28377.0
17,29.0,7654.0,suburbana,55926.0
18,14.0,10312.0,rural,37068.0
42,22.0,5289.0,rural,56714.0
48,15.0,5061.0,urbana,50069.0
20,14.0,5344.0,suburbana,33484.0
37,16.0,5898.0,urbana,40867.0
45,,2183.0,rural,32921.0
18,29.0,5611.0,suburbana,65800.0
17,15.0,5546.0,rural,29058.0
9,19.0,5431.0,rural,57914.0
14,27.0,5334.0,rural,50607.0
49,9.0,5192.0,urbana,42534.0
29,5.0,797.0,rural,7595.0
31,5.0,3557.0,urbana,22121.0
4,11.0,6711.0,rural,34506.0
18,,7180.0,rural,64700.0
20,20.0,4154.0,suburbana,33385.0
47,25.0,3086.0,rural,37619.0
43,24.0,6433.0,suburbana,44557.0
44,28.0,5545.0,suburbana,63202.0
9,4.0,4755.0,urbana,33421.0
13,20.0,6723.0,,44385.0
15,,2642.0,suburbana,31314.0
27,25.0,7321.0,,64435.0
15,3.0,1995.0,rural,20872.0
28,4.0,3349.0,urbana,8725.0
37,14.0,2918.0,suburbana,41901.0
19,7.0,3835.0,suburbana,20681.0
26,26.0,,urbana,57474.0
26,8.0,6356.0,rural,29747.0
25,24.0,4836.0,suburbana,53378.0
26,16.0,2444.0,urbana,46845.0
26,20.0,999.0,rural,26805.0
46,15.0,6692.0,urbana,58000.0
28,7.0,6445.0,urbana,23291.0
49,26.0,7141.0,suburbana,62454.0
18,17.0,4735.0,rural,35185.0
32,22.0,6336.0,suburbana,47711.0
3,22.0,,suburbana,40464.0
2,22.0,5961.0,rural,44415.0
33,12.0,4040.0,rural,12475.0
42,18.0,3371.0,rural,47043.0
19,24.0,5463.0,suburbana,46340.0
17,14.0,5359.0,rural,23389.0
44,15.0,6823.0,rural,30990.0
33,15.0,2430.0,rural,25707.0
12,5.0,6854.0,urbana,45417.0
49,16.0,5259.0,rural,15873.0
3,5.0,7135.0,suburbana,22465.0
43,2.0,7115.0,urbana,44519.0
49,20.0,132.0,suburbana,40788.0
26,28.0,7097.0,urbana,69562.0
35,25.0,7186.0,rural,47967.0
8,9.0,2483.0,urbana,28995.0
36,22.0,1876.0,suburbana,49902.0
7,27.0,6549.0,urbana,63822.0
46,9.0,5227.0,rural,24089.0
46,4.0,3715.0,rural,19462.0
36,15.0,7877.0,suburbana,
16,11.0,5605.0,urbana,41952.0
24,1.0,828.0,suburbana,21148.0
1,18.0,2964.0,suburbana,49488.0
49,29.0,7084.0,suburbana,67014.0
25,1.0,5071.0,rural,21109.0
10,8.0,3560.0,urbana,48405.0
16,25.0,5904.0,rural,35159.0
16,16.0,3784.0,rural,59604.0
8,26.0,2505.0,rural,47568.0
29,28.0,7033.0,urbana,65195.0
39,22.0,7335.0,rural,45553.0
28,18.0,5962.0,rural,22012.0
6,22.0,1930.0,rural,41884.0
16,9.0,8700.0,urbana,32528.0
20,12.0,8632.0,urbana,45632.0
16,19.0,7546.0,suburbana,45985.0
7,25.0,,rural,41059.0
41,18.0,5182.0,rural,18108.0
14,27.0,5874.0,urbana,67936.0
43,5.0,2716.0,urbana,29662.0
26,27.0,3910.0,rural,50551.0
26,2.0,3827.0,suburbana,11846.0
14,7.0,6214.0,suburbana,18902.0
7,27.0,5494.0,rural,47744.0
33,10.0,3083.0,suburbana,28857.0
26,15.0,1814.0,suburbana,40687.0
45,25.0,5711.0,rural,38967.0
20,7.0,2873.0,suburbana,30709.0
3,28.0,2489.0,urbana,70529.0
4,5.0,9192.0,rural,25059.0
26,,9619.0,urbana,68497.0
11,,4101.0,rural,20686.0
2,28.0,1353.0,urbana,82588.0
14,20.0,7421.0,suburbana,39400.0
44,15.0,5672.0,urbana,49453.0
30,10.0,6540.0,urbana,40672.0
49,24.0,3730.0,urbana,45601.0
12,26.0,2923.0,,66628.0
26,29.0,4521.0,urbana,75754.0
44,,5348.0,rural,52500.0
33,14.0,3537.0,urbana,29061.0
13,26.0,,urbana,52672.0
14,,1525.0,rural,38247.0
24,10.0,5818.0,rural,37381.0
34,17.0,5252.0,suburbana,40662.0
44,21.0,7437.0,urbana,37442.0
26,14.0,3081.0,urbana,64108.0
21,2.0,6411.0,suburbana,
28,16.0,5954.0,urbana,37895.0
48,13.0,5488.0,suburbana,29797.0
36,27.0,3226.0,rural,45217.0
40,9.0,3453.0,urbana,41493.0
2,7.0,4407.0,urbana,
42,16.0,3994.0,rural,25382.0
9,10.0,7520.0,urbana,54127.0
23,24.0,5271.0,rural,62656.0
15,22.0,6589.0,rural,42776.0
13,,2097.0,suburbana,19440.0
23,22.0,1316.0,rural,55004.0
17,23.0,4644.0,suburbana,26270.0
48,7.0,2443.0,rural,8510.0
2,16.0,5079.0,suburbana,47856.0
20,9.0,3313.0,suburbana,40065.0
20,27.0,5612.0,suburbana,51794.0
46,24.0,3434.0,suburbana,71550.0
3,29.0,6122.0,urbana,43951.0
12,17.0,3238.0,rural,44037.0
40,20.0,1271.0,rural,36880.0
2,7.0,6705.0,,15997.0
36,11.0,3462.0,rural,33047.0
14,8.0,,suburbana,24293.0
16,7.0,3716.0,urbana,22602.0
19,28.0,3354.0,rural,50837.0
34,19.0,,rural,36502.0
44,20.0,3879.0,,30297.0
46,12.0,5252.0,,26470.0
6,7.0,5805.0,rural,16013.0
13,8.0,,rural,5623.0
36,7.0,4828.0,urbana,17455.0
22,6.0,1998.0,suburbana,29929.0
18,25.0,8446.0,urbana,50019.0
12,9.0,4261.0,rural,21730.0
30,27.0,4157.0,suburbana,35132.0
40,13.0,4822.0,rural,43419.0
7,7.0,4477.0,rural,16384.0
32,8.0,1501.0,suburbana,34377.0
48,22.0,6149.0,urbana,79063.0
19,17.0,3359.0,suburbana,25298.0
6,17.0,4352.0,suburbana,32174.0
20,16.0,8518.0,urbana,59534.0
27,22.0,6888.0,suburbana,42181.0
43,,8224.0,urbana,32482.0
37,8.0,3645.0,urbana,35941.0
48,17.0,6460.0,suburbana,17239.0
7,13.0,5806.0,suburbana,43581.0
5,18.0,4890.0,urbana,49540.0
11,24.0,3498.0,urbana,
15,28.0,,urbana,83203.0
3,22.0,3971.0,urbana,49147.0
5,28.0,5272.0,urbana,58639.0
23,10.0,6826.0,,12452.0
37,2.0,3046.0,rural,16387.0
9,2.0,2822.0,suburbana,15682.0
15,27.0,10032.0,rural,36143.0
3,14.0,3279.0,urbana,46079.0
29,16.0,8233.0,suburbana,48861.0
6,7.0,4893.0,rural,24035.0
17,21.0,4148.0,urbana,68065.0
26,21.0,4346.0,suburbana,38933.0
21,24.0,4875.0,rural,62577.0
8,,7675.0,suburbana,34176.0
21,28.0,6512.0,rural,60214.0
11,,4576.0,suburbana,60937.0
38,28.0,1268.0,suburbana,
8,14.0,5041.0,rural,19221.0
42,25.0,5265.0,suburbana,44317.0
24,4.0,7517.0,suburbana,23912.0
35,,2059.0,urbana,56938.0
14,4.0,4012.0,rural,6191.0
14,18.0,3949.0,suburbana,24910.0
10,3.0,4888.0,rural,14669.0
12,1.0,5182.0,suburbana,23600.0
38,17.0,5876.0,rural,38723.0
44,7.0,1210.0,rural,169.0
46,16.0,5345.0,urbana,32214.0
34,5.0,5491.0,urbana,32504.0
41,19.0,5150.0,rural,35231.0
10,7.0,4644.0,suburbana,21036.0
17,14.0,-1839.0,rural,21752.0
17,2.0,6136.0,suburbana,12927.0
3,3.0,3053.0,,13430.0
31,17.0,6227.0,urbana,61493.0
1,16.0,7500.0,urbana,40657.0
12,,1647.0,suburbana,27846.0
39,18.0,6166.0,rural,37759.0
4,15.0,2528.0,suburbana,16691.0
42,7.0,4915.0,urbana,27875.0
13,27.0,4748.0,rural,49399.0
34,9.0,6512.0,urbana,60353.0
42,6.0,6215.0,urbana,26720.0
21,18.0,5524.0,rural,30316.0
22,18.0,1713.0,suburbana,42501.0
4,25.0,-29.0,rural,41344.0
18,26.0,6824.0,urbana,51842.0
5,24.0,6492.0,urbana,43843.0
19,14.0,3005.0,urbana,24790.0
2,14.0,5694.0,urbana,
12,14.0,4581.0,suburbana,24360.0
17,25.0,7172.0,rural,71936.0
10,4.0,5167.0,rural,9852.0
34,4.0,6800.0,suburbana,29154.0
6,15.0,3772.0,suburbana,23900.0
8,15.0,5570.0,urbana,48855.0
11,18.0,4174.0,rural,49474.0
12,14.0,3763.0,rural,25512.0
9,26.0,340.0,rural,33416.0
2,1.0,,suburbana,13253.0
8,10.0,8499.0,urbana,39636.0
11,29.0,2224.0,,55422.0
36,,6387.0,rural,56639.0
10,10.0,6303.0,urbana,40229.0
21,10.0,3970.0,suburbana,40978.0
20,,3525.0,suburbana,64063.0
48,24.0,7361.0,rural,63900.0
8,2.0,7150.0,urbana,16129.0
36,29.0,5902.0,suburbana,64667.0
29,,3960.0,suburbana,50129.0
42,27.0,7178.0,suburbana,54821.0
12,8.0,3326.0,suburbana,13851.0
14,1.0,7841.0,urbana,51023.0
48,1.0,8264.0,suburbana,10759.0
50,4.0,7362.0,suburbana,28417.0
21,7.0,5685.0,urbana,22191.0
22,9.0,-94.0,rural,15880.0
21,,4630.0,rural,43309.0
44,5.0,8529.0,suburbana,27796.0
50,2.0,6874.0,rural,4082.0
30,28.0,5870.0,urbana,59545.0
39,23.0,,suburbana,49038.0
20,11.0,7048.0,urbana,41965.0
24,18.0,1854.0,rural,20353.0
23,25.0,4658.0,rural,42415.0
7,25.0,8479.0,suburbana,52823.0
9,19.0,3391.0,rural,41896.0
1,13.0,6218.0,suburbana,44604.0
26,24.0,1485.0,suburbana,53899.0
38,11.0,3695.0,urbana,42851.0
38,20.0,5358.0,rural,42912.0
44,19.0,5707.0,rural,42836.0
22,17.0,9134.0,suburbana,52374.0
44,5.0,3991.0,suburbana,37611.0
10,13.0,6188.0,suburbana,24724.0
6,27.0,6132.0,suburbana,50923.0
17,20.0,3822.0,,63162.0
50,1.0,6911.0,rural,2078.0
38,10.0,6336.0,urbana,
24,8.0,4453.0,rural,14145.0
10,24.0,5389.0,urbana,61046.0
8,29.0,3080.0,suburbana,51180.0
21,8.0,3228.0,urbana,38277.0
6,19.0,4956.0,,49622.0
21,6.0,6494.0,suburbana,20743.0
39,12.0,4332.0,suburbana,14774.0
24,,3767.0,rural,56001.0
33,7.0,4538.0,rural,
18,16.0,6657.0,urbana,47455.0
28,9.0,2296.0,urbana,
32,21.0,6722.0,urbana,58346.0
12,25.0,6023.0,suburbana,62832.0
48,22.0,2286.0,rural,42056.0
42,10.0,4529.0,urbana,25268.0
27,10.0,6272.0,rural,44097.0
10,10.0,1179.0,rural,33832.0
46,20.0,2929.0,suburbana,42840.0
42,29.0,1954.0,suburbana,56611.0
32,16.0,3844.0,urbana,49968.0
42,1.0,7075.0,urbana,19453.0
26,17.0,6596.0,,61925.0
25,26.0,3989.0,urbana,72296.0
11,21.0,7057.0,urbana,56280.0
23,29.0,6326.0,rural,60284.0
34,14.0,7550.0,rural,42473.0
40,19.0,4822.0,suburbana,44627.0
23,21.0,6078.0,suburbana,36054.0
29,21.0,11743.0,rural,52752.0
31,17.0,4380.0,suburbana,39567.0
7,,4870.0,suburbana,23948.0
40,8.0,4682.0,urbana,46094.0
33,21.0,4818.0,suburbana,47724.0
21,21.0,6116.0,suburbana,44097.0
2,9.0,5116.0,suburbana,48313.0
18,8.0,2270.0,rural,13364.0
47,13.0,5036.0,rural,19100.0
33,17.0,3947.0,urbana,50222.0
37,19.0,,suburbana,38182.0
34,28.0,,rural,47245.0
20,7.0,3936.0,urbana,47736.0
35,,5766.0,suburbana,28890.0
50,1.0,,urbana,23551.0
18,5.0,5997.0,urbana,33170.0
46,25.0,4373.0,suburbana,50888.0
24,6.0,1890.0,,
8,26.0,3896.0,suburbana,72657.0
30,2.0,3627.0,suburbana,15904.0
44,27.0,,suburbana,64582.0
10,25.0,5180.0,rural,47051.0
23,16.0,1955.0,suburbana,
49,22.0,5877.0,rural,47215.0
11,5.0,858.0,,29871.0
2,5.0,2749.0,rural,5585.0
26,,5029.0,urbana,55335.0
36,3.0,3751.0,urbana,31995.0
33,16.0,7383.0,suburbana,
47,6.0,5338.0,rural,12005.0
13,15.0,6251.0,urbana,50420.0
40,15.0,6333.0,urbana,45134.0
25,29.0,,,53612.0
4,16.0,2869.0,rural,29406.0
42,20.0,4900.0,urbana,
19,13.0,6734.0,urbana,60991.0
18,12.0,4534.0,rural,17189.0
37,10.0,6181.0,rural,17137.0
30,14.0,4945.0,urbana,51737.0
19,2.0,1893.0,suburbana,17612.0
23,29.0,2063.0,rural,56757.0
16,3.0,8124.0,urbana,36030.0
1,9.0,,urbana,28100.0
12,11.0,3724.0,suburbana,36178.0
24,11.0,6835.0,rural,20537.0
34,25.0,2614.0,urbana,70128.0
8,22.0,3632.0,suburbana,35925.0
18,10.0,4576.0,,15730.0
48,26.0,4315.0,suburbana,44803.0
5,14.0,3058.0,urbana,46548.0
26,9.0,4612.0,suburbana,26669.0
30,20.0,6358.0,urbana,
13,27.0,4754.0,,63123.0
19,21.0,3683.0,suburbana,43914.0
29,10.0,6892.0,suburbana,25693.0
3,22.0,,urbana,44619.0
26,29.0,6910.0,suburbana,45077.0
40,9.0,2753.0,rural,12687.0
12,29.0,2806.0,rural,47524.0
2,5.0,5873.0,suburbana,36844.0
11,,5342.0,suburbana,16080.0
44,11.0,2550.0,rural,12615.0
28,1.0,5572.0,urbana,7753.0
18,21.0,5197.0,urbana,60669.0
13,10.0,7955.0,rural,24229.0
37,1.0,4129.0,urbana,11861.0
22,26.0,7773.0,suburbana,54932.0
12,22.0,7860.0,suburbana,43454.0
2,7.0,,rural,31374.0
37,28.0,5708.0,rural,44861.0
7,14.0,,rural,46642.0
26,5.0,4495.0,rural,17818.0
26,17.0,5492.0,urbana,45944.0
24,22.0,3420.0,urbana,53166.0
12,26.0,1809.0,urbana,63379.0
16,21.0,3936.0,suburbana,41967.0
23,6.0,7361.0,suburbana,15632.0
40,16.0,4593.0,rural,38983.0
9,11.0,4953.0,rural,35377.0
32,10.0,6585.0,urbana,50539.0
15,15.0,1805.0,urbana,42341.0
37,7.0,5878.0,urbana,46120.0
13,23.0,8339.0,rural,49325.0
5,2.0,5183.0,urbana,24219.0
11,12.0,1154.0,rural,18313.0
10,19.0,4847.0,rural,46584.0
13,12.0,6220.0,suburbana,16147.0
41,16.0,5224.0,suburbana,52066.0
46,6.0,5544.0,,19695.0
50,3.0,5785.0,urbana,23157.0
15,2.0,3135.0,rural,3359.0
42,20.0,3385.0,rural,33275.0
7,5.0,4260.0,,22967.0
40,,,rural,
28,26.0,,suburbana,46507.0
32,25.0,9112.0,suburbana,49380.0
35,3.0,153.0,rural,12762.0
15,3.0,1586.0,suburbana,43205.0
48,22.0,6107.0,suburbana,75220.0
36,5.0,5935.0,urbana,42759.0
21,22.0,4855.0,suburbana,39139.0
6,23.0,6352.0,suburbana,
1,11.0,6135.0,rural,18966.0
4,3.0,5000.0,suburbana,16211.0
11,13.0,5536.0,suburbana,47585.0
44,21.0,-1281.0,suburbana,38034.0
26,8.0,4733.0,rural,17958.0
37,20.0,4904.0,rural,33865.0
23,10.0,8825.0,suburbana,23888.0
29,2.0,3348.0,rural,8059.0
21,4.0,4928.0,rural,22346.0
48,18.0,7847.0,urbana,60046.0
45,19.0,6120.0,suburbana,46334.0
45,4.0,5050.0,urbana,41803.0
49,20.0,6924.0,suburbana,28293.0
27,26.0,3414.0,suburbana,52256.0
39,9.0,8450.0,urbana,33170.0
40,16.0,6284.0,urbana,
13,26.0,1748.0,suburbana,47837.0
23,6.0,3789.0,urbana,39447.0
16,25.0,684.0,urbana,68019.0
30,4.0,6591.0,rural,12539.0
4,9.0,6127.0,suburbana,37697.0
40,27.0,4079.0,,59186.0
16,13.0,7400.0,suburbana,43317.0
31,9.0,4832.0,rural,17144.0
42,6.0,10246.0,suburbana,12890.0
25,21.0,2601.0,rural,59964.0
44,19.0,6283.0,suburbana,
12,14.0,4205.0,rural,39407.0
26,21.0,3645.0,urbana,49769.0
37,15.0,4653.0,suburbana,57200.0
48,3.0,5734.0,urbana,24104.0
33,5.0,,rural,17598.0
28,21.0,,suburbana,69804.0
9,18.0,6213.0,rural,20987.0
12,14.0,7902.0,rural,44383.0
5,16.0,2597.0,urbana,45824.0
28,14.0,1885.0,suburbana,39584.0
35,9.0,4864.0,rural,18911.0
5,15.0,3412.0,urbana,61589.0
34,7.0,6747.0,,27778.0
46,14.0,2864.0,urbana,43662.0
34,6.0,3900.0,urbana,41474.0
13,21.0,4335.0,rural,31763.0
39,15.0,8531.0,,35598.0
42,,9215.0,rural,32120.0
45,8.0,2717.0,suburbana,20154.0
48,2.0,608.0,suburbana,39731.0
14,8.0,3852.0,,48496.0
11,,4926.0,rural,17102.0
42,26.0,4916.0,urbana,66625.0
38,17.0,4831.0,rural,18707.0
4,19.0,6631.0,suburbana,
33,5.0,4194.0,urbana,40078.0
7,22.0,,rural,37918.0
41,20.0,6289.0,rural,43636.0
8,16.0,5438.0,rural,23316.0
37,7.0,6351.0,urbana,24702.0
10,7.0,1584.0,suburbana,44579.0
43,18.0,5228.0,,57473.0
15,18.0,5459.0,urbana,50511.0
38,2.0,4668.0,rural,3953.0
15,15.0,3804.0,,36121.0
5,14.0,5922.0,suburbana,39753.0
29,18.0,5245.0,rural,55542.0
19,29.0,4894.0,urbana,60427.0
10,9.0,4343.0,rural,23965.0
12,14.0,4421.0,urbana,46024.0
4,5.0,3469.0,suburbana,36931.0
31,11.0,4048.0,suburbana,32545.0
18,8.0,3121.0,urbana,20535.0
16,5.0,4225.0,suburbana,
40,29.0,5728.0,rural,54792.0
36,11.0,6639.0,suburbana,23139.0
25,5.0,4897.0,rural,27018.0
23,17.0,4842.0,suburbana,36245.0
12,22.0,5287.0,suburbana,50564.0
34,4.0,6966.0,rural,18017.0
36,15.0,4550.0,suburbana,33153.0
37,19.0,5925.0,rural,30123.0
3,22.0,5741.0,rural,48188.0
9,2.0,3752.0,suburbana,3799.0
18,24.0,6413.0,suburbana,60414.0
43,17.0,855.0,rural,22644.0
35,12.0,7123.0,urbana,32049.0
34,25.0,2611.0,suburbana,63612.0
41,24.0,4721.0,,50716.0
14,17.0,6657.0,urbana,31783.0
4,10.0,4145.0,urbana,38188.0
29,28.0,5468.0,suburbana,62487.0
41,25.0,6690.0,suburbana,59238.0
45,18.0,8696.0,suburbana,36219.0
50,19.0,4969.0,urbana,46154.0
15,18.0,5359.0,suburbana,42918.0
28,13.0,5080.0,urbana,53949.0
42,14.0,4557.0,urbana,31493.0
16,24.0,2308.0,rural,30265.0
12,16.0,2758.0,urbana,59914.0
5,18.0,4971.0,rural,48153.0
34,26.0,5682.0,urbana,54122.0
42,18.0,7522.0,urbana,49142.0
1,16.0,4580.0,rural,53743.0
39,17.0,,rural,45747.0
32,7.0,2590.0,rural,17078.0
26,12.0,5420.0,rural,38761.0
17,2.0,4465.0,rural,6747.0
48,10.0,2374.0,rural,23476.0
27,5.0,1613.0,rural,10691.0
24,21.0,4130.0,urbana,61880.0
35,3.0,4280.0,urbana,34945.0
46,19.0,3223.0,rural,38309.0
42,13.0,6523.0,suburbana,39759.0
39,12.0,4188.0,rural,37717.0
26,3.0,3026.0,suburbana,21583.0
49,6.0,4527.0,urbana,34877.0
38,14.0,3737.0,urbana,48256.0
23,4.0,8293.0,suburbana,34756.0
22,13.0,4369.0,urbana,33753.0
4,19.0,3164.0,rural,40189.0
49,18.0,8290.0,suburbana,24762.0
9,29.0,6450.0,suburbana,55831.0
4,3.0,5212.0,urbana,47519.0
7,20.0,3407.0,suburbana,34821.0
23,6.0,6533.0,suburbana,7911.0
2,16.0,2073.0,,26201.0
49,20.0,6386.0,,62234.0
24,24.0,5500.0,suburbana,49085.0
40,3.0,6980.0,suburbana,10020.0
31,12.0,279.0,rural,35301.0
47,,3158.0,rural,40299.0
31,19.0,3000.0,suburbana,29333.0
47,24.0,2764.0,urbana,55994.0
40,4.0,,suburbana,42006.0
48,1.0,4409.0,urbana,21931.0
43,2.0,3257.0,rural,-6334.0
34,13.0,2793.0,rural,31435.0
24,26.0,3077.0,suburbana,55287.0
49,29.0,6731.0,urbana,82211.0
26,13.0,4866.0,urbana,39474.0
16,2.0,6662.0,urbana,32746.0
47,19.0,10329.0,suburbana,49228.0
13,22.0,4964.0,,56907.0
15,,2165.0,rural,45968.0
27,16.0,4725.0,urbana,53799.0
4,12.0,8758.0,urbana,50509.0
16,1.0,,suburbana,26418.0
30,9.0,3707.0,suburbana,3670.0
44,17.0,4391.0,suburbana,24057.0
30,10.0,6550.0,suburbana,32373.0
36,18.0,5959.0,suburbana,42925.0
3,19.0,6571.0,urbana,43589.0
22,7.0,4521.0,urbana,30767.0
49,25.0,5777.0,suburbana,43856.0
22,19.0,4389.0,suburbana,47888.0
50,24.0,7786.0,urbana,53312.0
50,15.0,1947.0,suburbana,36204.0
49,9.0,1953.0,rural,30313.0
12,,3570.0,urbana,29146.0
21,23.0,,,29009.0
4,20.0,1946.0,urbana,43943.0
31,20.0,1586.0,,42568.0
44,4.0,7137.0,urbana,32112.0
31,6.0,4665.0,urbana,
23,4.0,4514.0,urbana,45672.0
20,5.0,5112.0,urbana,19026.0
15,9.0,8196.0,urbana,26565.0
23,12.0,5232.0,suburbana,32799.0
28,23.0,4777.0,suburbana,47091.0
16,8.0,3724.0,suburbana,38692.0
37,21.0,6197.0,rural,38719.0
21,5.0,4871.0,urbana,28546.0
15,29.0,8304.0,suburbana,66619.0
17,11.0,4678.0,suburbana,39717.0
50,23.0,7015.0,suburbana,30664.0
37,11.0,,,40016.0
13,13.0,3558.0,urbana,63897.0
19,14.0,1346.0,rural,20843.0
30,,6588.0,rural,53772.0
45,8.0,4923.0,urbana,46135.0
18,25.0,6279.0,rural,52385.0
14,18.0,8392.0,suburbana,33205.0
36,19.0,3306.0,rural,35470.0
36,12.0,3004.0,,18004.0
20,12.0,3425.0,rural,15051.0
19,18.0,793.0,,48722.0
45,10.0,,rural,
44,7.0,6768.0,rural,38773.0
7,28.0,5098.0,urbana,75316.0
44,18.0,1858.0,urbana,47066.0
4,12.0,4286.0,suburbana,21287.0
34,14.0,5250.0,urbana,59172.0
2,15.0,6925.0,suburbana,44298.0
5,16.0,6592.0,urbana,57271.0
10,2.0,4309.0,urbana,32180.0
32,,4305.0,suburbana,52307.0
42,12.0,6188.0,rural,12712.0
41,,3813.0,suburbana,
13,13.0,6710.0,suburbana,26149.0
39,20.0,3682.0,suburbana,46586.0
5,17.0,8102.0,urbana,47408.0
10,18.0,5470.0,urbana,62658.0
10,3.0,1080.0,urbana,25197.0
38,23.0,6280.0,suburbana,72711.0
27,10.0,5509.0,rural,41544.0
21,1.0,5972.0,rural,12669.0
8,,9503.0,suburbana,13020.0
1,3.0,4477.0,suburbana,24971.0
28,19.0,1895.0,rural,23883.0
49,4.0,7535.0,urbana,22282.0
39,29.0,1440.0,suburbana,50711.0
14,20.0,3507.0,rural,33676.0
21,23.0,5084.0,rural,49093.0
30,3.0,3202.0,rural,15335.0
21,8.0,4872.0,urbana,25805.0
49,8.0,4728.0,rural,17825.0
9,27.0,8071.0,rural,38358.0
17,29.0,156.0,rural,52643.0
5,7.0,,suburbana,6037.0
31,2.0,3158.0,,13179.0
40,21.0,3874.0,suburbana,38139.0
38,6.0,6360.0,rural,24542.0
43,28.0,6036.0,rural,
19,16.0,5685.0,urbana,40048.0
36,10.0,,rural,
50,4.0,,urbana,36393.0
33,13.0,3248.0,rural,16634.0
13,10.0,7772.0,urbana,47105.0
14,21.0,3701.0,suburbana,69028.0
33,14.0,7061.0,rural,26933.0
29,9.0,5203.0,urbana,25377.0
43,11.0,1651.0,suburbana,28375.0
49,23.0,4289.0,suburbana,34113.0
36,18.0,8404.0,rural,36135.0
44,,6646.0,urbana,36766.0
